"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
6,"6Vc5wAMmXdKIAM7WUoEb7N","A Great Big World;Christina Aguilera","Is There Anybody Out There?","Say Something",74,229400,FALSE,0.147,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3,5,"singer_early_pop",0.77
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
25,"6D33wCKzWtNEgOovgeVJ7r","Jason Mraz","Mellow Adult Pop","Bella Luna",1,302346,FALSE,0.454,-9.609,0,0.0352,0.757,0,0.236,0.33,120.06,4,5,"singer_early_pop",0.6
29,"2qESE1ZeWly7I3YjyTXmXh","Jason Mraz","Perfect Christmas Hits","Winter Wonderland",0,131760,FALSE,0.309,-9.209,1,0.0495,0.788,0,0.146,0.664,145.363,4,5,"singer_early_pop",0.68
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
89,"0qJGlogD7AyMLAJfQ42aI2","Five For Fighting","Bookmarks","Heaven Knows",62,210612,FALSE,0.845,-7.076,1,0.0311,0.048,0,0.24,0.392,97.631,4,5,"singer_early_pop",0.76
