"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
12,"4ptDJbJl35d7gQfeNteBwp","Dan Berk","Solo","Solo",52,198712,FALSE,0.314,-9.245,0,0.0331,0.749,0,0.113,0.607,124.234,4,5,"singer_early_pop",0.67
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
87,"2z2JKNU24UEngb4joR9p8f","KT Tunstall","Slow Christmas Songs 2022","Lonely This Christmas",0,257493,FALSE,0.153,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,5,"singer_early_pop",0.91
92,"3Vnes7v746dYzBn0FJTZ1W","KT Tunstall","Alternative Christmas 2022","Fairytale Of New York",0,263866,FALSE,0.555,-6.018,1,0.0349,0.218,3.46e-06,0.124,0.33,117.888,3,5,"singer_early_pop",0.73
95,"15BFn2VmEtonsXfNL1lUmy","The Civil Wars","Chill Christmas Dinner","I Heard The Bells On Christmas Day",0,154440,FALSE,0.145,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,5,"singer_early_pop",0.68
104,"068qo0w1Ki0cjnFYOUhAm2","Boyce Avenue","Stand by Me","Stand by Me",60,199019,FALSE,0.266,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4,5,"singer_early_pop",0.82
106,"59pUIlXjQupbiYwt40uUTi","Mone Kamishiraishi","chouchou","なんでもないや - movie ver.",49,349920,FALSE,0.161,-10.667,1,0.0388,0.971,1.4e-05,0.358,0.325,83.449,4,5,"singer_early_pop",0.8
109,"7ACW42whcdOiUxiNVu7ltx","Tyler Ward","Songs From Nashville","How To Lose a Girl",46,210375,FALSE,0.454,-10.39,0,0.0388,0.55,0.0022,0.121,0.34,80.011,3,5,"singer_early_pop",0.66
111,"4VbDTk82rqWqVgoQC93CkC","Andrew Belle","Dive Deep (Hushed)","Dive Deep (Hushed)",58,218531,FALSE,0.378,-9.019,1,0.0332,0.852,0.000212,0.0937,0.085,135.86,4,5,"singer_early_pop",0.63
136,"2PIlBukQ6limukVR8Ubb5o","Gabrielle Aplin","English Rain","Please Don't Say You Love Me",59,181400,FALSE,0.541,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,5,"singer_early_pop",0.64
144,"5ZetMq21bMQN5oo4TtdOxu","Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","The Boy's Gone",18,255047,FALSE,0.556,-8.5,0,0.0271,0.532,0,0.0922,0.36,112.997,4,5,"singer_early_pop",0.64
151,"34dnNAUoIPcwnK0RtVMBWZ","Tyler Ward;Lindsey Stirling;Kina Grannis","Tyler Ward Covers, Vol. 5","The Scientist",47,276575,FALSE,0.295,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,5,"singer_early_pop",0.55
165,"1esE8j1nVyzEQ5rVhYXoJT","Parachute","Parachute","Had It All",55,216853,FALSE,0.54,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,5,"singer_early_pop",0.7
167,"3tjjCCdXSdaVEo4q4y071G","Tobey Rosen","Whole Again (Acoustic Version)","Whole Again - Acoustic Version",52,157231,FALSE,0.145,-9.215,1,0.0336,0.855,0,0.108,0.235,129.832,4,5,"singer_early_pop",0.6
170,"3uAdZpIbMTtVXitHVibLMV","Andrew Foy;Renee Foy","Let Her Go","Let Her Go",38,194013,FALSE,0.291,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,5,"singer_early_pop",0.47
177,"41A82PidFKhGX5hm1WoaDs","JJ Heller","Better","Better",54,215906,FALSE,0.187,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,5,"singer_early_pop",0.4
178,"5oV8bZaShr2d01FFMHBUPq","Kina Grannis","Iris","Iris",62,181136,FALSE,0.13,-15.571,1,0.0436,0.841,0,0.111,0.179,130.769,3,5,"singer_early_pop",0.74
180,"04qDUASuSfVp6fktfsxVej","Caleb Santos;Viva Music Publishing Inc.","I Need You More Today","I Need You More Today",68,233728,FALSE,0.522,-7.513,1,0.043,0.36,0,0.123,0.446,157.768,4,5,"singer_early_pop",0.6
211,"5eNYumDY5PCXtKKJ0SWg2r","The Civil Wars","Barton Hollow","Poison & Wine",54,219466,FALSE,0.186,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4,5,"singer_early_pop",0.84
221,"2h3VsZVKQeT0yLNQtCIRjn","Jonah Baker","Girls Like You (Acoustic Version)","Girls Like You - Acoustic Version",44,188494,FALSE,0.138,-14.331,1,0.0531,0.791,0,0.185,0.3,115.65,4,5,"singer_early_pop",0.49
227,"5e9DrLUUZraUE7mmniufjn","Zack Tabudlo","Episode","Heart Can’t Lose",55,240952,FALSE,0.567,-8.971,1,0.0328,0.0318,0,0.133,0.374,125.871,4,5,"singer_early_pop",0.45
231,"2XDxQ3VzovLzh60zgOaNEi","Tim Halperin","Covers","The Reason",53,200800,FALSE,0.207,-8.811,1,0.0289,0.887,0,0.0948,0.209,149.664,4,5,"singer_early_pop",0.61
234,"1U1GtaJeYwGsPgqV9Me5bb","Ray LaMontagne","Trouble","Hold You in My Arms",62,306200,FALSE,0.321,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,5,"singer_early_pop",0.48
241,"52J3WARiRHMtXbFXUWrVgu","Boyce Avenue","Cover Sessions, Vol. 6","Someone You Loved",57,182442,FALSE,0.364,-5.966,1,0.0349,0.741,0,0.0932,0.371,110.023,4,5,"singer_early_pop",0.56
249,"7qJtNgmUyzy3R86vJwk9Wp","Albert King","pov: you rock around the christmas tree","Christmas Comes But Once A Year",0,272640,FALSE,0.494,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,5,"singer_early_pop",0.67
272,"6LsHKNorX6fPBNcGxU1jQZ","Andrew Foy;Renee Foy","Arcade","Arcade",37,186738,FALSE,0.266,-12.9,0,0.0404,0.875,0.000498,0.104,0.35,143.651,4,5,"singer_early_pop",0.66
280,"4yRlTvPVfEyhXfp6GZurq9","Austin Plaine","Austin Plaine","Never Come Back Again",57,196240,FALSE,0.695,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,5,"singer_early_pop",0.52
