"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
3,"6lfxq3CG4xtTiEg7opyCyx","Kina Grannis","Crazy Rich Asians (Original Motion Picture Soundtrack)","Can't Help Falling In Love",71,201933,FALSE,0.0596,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,3,5,"singer_early_pop",0.75
4,"5vjLSffimiIP26QG5WcN2K","Chord Overstreet","Hold On","Hold On",82,198853,FALSE,0.443,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,4,5,"singer_early_pop",0.68
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
36,"62EwQLDw0dprDzuLwQ0sH1","KT Tunstall","Chill Christmas Dinner","Lonely This Christmas",0,257493,FALSE,0.153,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,5,"singer_early_pop",0.88
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
59,"2gRKq9rIC5i1zuxp06zJWH","Chord Overstreet","What's Left of You","What's Left of You",57,178600,TRUE,0.507,-6.477,1,0.046,0.572,0,0.0912,0.265,117.969,4,5,"singer_early_pop",0.68
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
77,"4qCbMMMuEB56kHd4zPE6GD","Eddie Vedder;Nusrat Fateh Ali Khan","Eat, Pray, Love","The Long Road",45,330933,FALSE,0.342,-13.553,1,0.0273,0.645,0.266,0.0687,0.253,109.236,4,5,"singer_early_pop",0.72
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
92,"3Vnes7v746dYzBn0FJTZ1W","KT Tunstall","Alternative Christmas 2022","Fairytale Of New York",0,263866,FALSE,0.555,-6.018,1,0.0349,0.218,3.46e-06,0.124,0.33,117.888,3,5,"singer_early_pop",0.73
104,"068qo0w1Ki0cjnFYOUhAm2","Boyce Avenue","Stand by Me","Stand by Me",60,199019,FALSE,0.266,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4,5,"singer_early_pop",0.82
106,"59pUIlXjQupbiYwt40uUTi","Mone Kamishiraishi","chouchou","なんでもないや - movie ver.",49,349920,FALSE,0.161,-10.667,1,0.0388,0.971,1.4e-05,0.358,0.325,83.449,4,5,"singer_early_pop",0.8
128,"38YgZVHPWOWsKrsCXz6JyP","Matt Nathanson","Some Mad Hope","Come On Get Higher",71,215173,FALSE,0.623,-5.699,1,0.0297,0.241,0,0.0848,0.617,92.018,4,5,"singer_early_pop",0.76
136,"2PIlBukQ6limukVR8Ubb5o","Gabrielle Aplin","English Rain","Please Don't Say You Love Me",59,181400,FALSE,0.541,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,5,"singer_early_pop",0.64
146,"4MihgVRpD82EZoT61GW63w","Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","Curbside Prophet",23,214552,FALSE,0.793,-5.964,1,0.0661,0.263,0,0.0828,0.892,177.991,4,5,"singer_early_pop",0.55
151,"34dnNAUoIPcwnK0RtVMBWZ","Tyler Ward;Lindsey Stirling;Kina Grannis","Tyler Ward Covers, Vol. 5","The Scientist",47,276575,FALSE,0.295,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,5,"singer_early_pop",0.55
154,"23Mcmg5O8rBKAOzxvrTjnD","Kitri","Hikare Inochi","Sympathy",49,210760,FALSE,0.423,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,5,"singer_early_pop",0.54
159,"7njTGO45SkaBTNu35t2Yq0","Rachael Yamagata","One Spring Night (Original Television Soundtrack), Pt. 1","No Direction",47,234330,FALSE,0.821,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,5,"singer_early_pop",0.75
165,"1esE8j1nVyzEQ5rVhYXoJT","Parachute","Parachute","Had It All",55,216853,FALSE,0.54,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,5,"singer_early_pop",0.7
170,"3uAdZpIbMTtVXitHVibLMV","Andrew Foy;Renee Foy","Let Her Go","Let Her Go",38,194013,FALSE,0.291,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,5,"singer_early_pop",0.47
177,"41A82PidFKhGX5hm1WoaDs","JJ Heller","Better","Better",54,215906,FALSE,0.187,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,5,"singer_early_pop",0.4
178,"5oV8bZaShr2d01FFMHBUPq","Kina Grannis","Iris","Iris",62,181136,FALSE,0.13,-15.571,1,0.0436,0.841,0,0.111,0.179,130.769,3,5,"singer_early_pop",0.74
190,"0v0pc1lIt5p6EBX7pnfOGF","Ross Copperman","Holding On and Letting Go LP","Holding On and Letting Go",49,317441,FALSE,0.555,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,5,"singer_early_pop",0.47
195,"1bhpBRCLsVg3p7BWARbaDS","Eddie Vedder","Into The Wild (Music For The Motion Picture)","Rise",60,156453,FALSE,0.58,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,5,"singer_early_pop",0.51
200,"45jGOHwYKgsRYbAJ8DR61d","Motohiro Hata","青の光景","ひまわりの約束",61,308146,FALSE,0.445,-6.359,1,0.0329,0.188,0,0.18,0.336,78.957,4,5,"singer_early_pop",0.73
201,"4iObEYRE4FLm0D90gmZFef","Thomas Daniel","Since U Been Gone","Since U Been Gone - Acoustic Version",50,221170,FALSE,0.162,-13.31,1,0.0299,0.847,0,0.114,0.366,94.981,4,5,"singer_early_pop",0.5
204,"3rzRo91l4htQvMXhsiECAX","Todd Carey;Ariza;Chuck Leavell","Higher Love","Higher Love",30,173250,FALSE,0.763,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,5,"singer_early_pop",0.69
206,"4vAnqYqm1DOo5IDVcxORX3","Canyon City","How Long Will I Love You","How Long Will I Love You",55,144830,FALSE,0.157,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,4,5,"singer_early_pop",0.51
211,"5eNYumDY5PCXtKKJ0SWg2r","The Civil Wars","Barton Hollow","Poison & Wine",54,219466,FALSE,0.186,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4,5,"singer_early_pop",0.84
225,"3DyhwZyBFedvnt68fMi6vf","Tyler Ward;Karis;Ray Lorraine","One More Time Around","One More Time Around",47,205666,FALSE,0.358,-9.076,1,0.0346,0.614,0,0.0875,0.187,134.279,4,5,"singer_early_pop",0.68
227,"5e9DrLUUZraUE7mmniufjn","Zack Tabudlo","Episode","Heart Can’t Lose",55,240952,FALSE,0.567,-8.971,1,0.0328,0.0318,0,0.133,0.374,125.871,4,5,"singer_early_pop",0.45
231,"2XDxQ3VzovLzh60zgOaNEi","Tim Halperin","Covers","The Reason",53,200800,FALSE,0.207,-8.811,1,0.0289,0.887,0,0.0948,0.209,149.664,4,5,"singer_early_pop",0.61
234,"1U1GtaJeYwGsPgqV9Me5bb","Ray LaMontagne","Trouble","Hold You in My Arms",62,306200,FALSE,0.321,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,5,"singer_early_pop",0.48
241,"52J3WARiRHMtXbFXUWrVgu","Boyce Avenue","Cover Sessions, Vol. 6","Someone You Loved",57,182442,FALSE,0.364,-5.966,1,0.0349,0.741,0,0.0932,0.371,110.023,4,5,"singer_early_pop",0.56
249,"7qJtNgmUyzy3R86vJwk9Wp","Albert King","pov: you rock around the christmas tree","Christmas Comes But Once A Year",0,272640,FALSE,0.494,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,5,"singer_early_pop",0.67
261,"4Bo6FwC7Oe9zywSZc6q7hO","Jason Mraz","YES!","Love Someone",59,257173,FALSE,0.347,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,5,"singer_early_pop",0.81
283,"38ssTLOvoZyL4CLa4ImDG9","Kina Grannis;Imaginary Future","What a Wonderful World","What a Wonderful World",51,137066,FALSE,0.0399,-21.56,1,0.0405,0.953,8.74e-06,0.115,0.155,95.066,3,5,"singer_early_pop",0.64
