"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
6,"6Vc5wAMmXdKIAM7WUoEb7N","A Great Big World;Christina Aguilera","Is There Anybody Out There?","Say Something",74,229400,FALSE,0.147,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3,5,"singer_early_pop",0.77
8,"0IktbUcnAGrvD03AWnz3Q8","Jason Mraz;Colbie Caillat","We Sing. We Dance. We Steal Things.","Lucky",74,189613,FALSE,0.414,-8.7,1,0.0369,0.294,0,0.151,0.669,130.088,4,5,"singer_early_pop",0.67
16,"6xKeQgzfjixSUld14qUezm","Andrew Foy;Renee Foy","ily (i love you baby)","ily (i love you baby)",56,129750,FALSE,0.112,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,5,"singer_early_pop",0.62
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
24,"3Hn3LfhrQOaKihdCibJsTs","Jason Mraz","Human - Best Adult Pop Tunes","Unlonely",0,231266,FALSE,0.667,-4.831,0,0.0392,0.381,0,0.221,0.754,97.988,4,5,"singer_early_pop",0.56
28,"5QAMZTM5cmLg3fHX9ZbTZi","Jason Mraz","Christmas Time","Winter Wonderland",0,131760,FALSE,0.309,-9.209,1,0.0495,0.788,0,0.146,0.664,145.363,4,5,"singer_early_pop",0.6
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
40,"6sp6Vx3sv2l5qxPfbQkcyt","Eddie Vedder","Mega Hits Autumn/Fall 2022","The Haves",0,306794,FALSE,0.519,-5.291,1,0.0253,0.281,0,0.107,0.326,151.832,4,5,"singer_early_pop",0.77
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
44,"6JGjevTaqr9J1xp7YvYUKF","Brandi Carlile","Finest Country","Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,FALSE,0.666,-3.438,1,0.0446,0.314,0,0.342,0.498,148.155,4,5,"singer_early_pop",0.81
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
72,"3Et4LKZLnXygPYfNdeB3D3","Andrew Belle","Dive Deep","When the End Comes",57,354400,FALSE,0.575,-9.463,1,0.0491,0.677,0.215,0.102,0.428,91.98,4,5,"singer_early_pop",0.49
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
78,"11TK5KLtLZUdKr1C549bAw","Drew Holcomb & The Neighbors","Good Light","What Would I Do Without You",64,172213,FALSE,0.336,-11.106,1,0.0369,0.883,0.0017,0.143,0.335,90.894,4,5,"singer_early_pop",0.7
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
90,"04JS6OitE9VGsIS3S94Osg","The Civil Wars","Slow Christmas Songs 2022","I Heard The Bells On Christmas Day",0,154440,FALSE,0.145,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,5,"singer_early_pop",0.6
92,"3Vnes7v746dYzBn0FJTZ1W","KT Tunstall","Alternative Christmas 2022","Fairytale Of New York",0,263866,FALSE,0.555,-6.018,1,0.0349,0.218,3.46e-06,0.124,0.33,117.888,3,5,"singer_early_pop",0.73
104,"068qo0w1Ki0cjnFYOUhAm2","Boyce Avenue","Stand by Me","Stand by Me",60,199019,FALSE,0.266,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4,5,"singer_early_pop",0.82
106,"59pUIlXjQupbiYwt40uUTi","Mone Kamishiraishi","chouchou","なんでもないや - movie ver.",49,349920,FALSE,0.161,-10.667,1,0.0388,0.971,1.4e-05,0.358,0.325,83.449,4,5,"singer_early_pop",0.8
136,"2PIlBukQ6limukVR8Ubb5o","Gabrielle Aplin","English Rain","Please Don't Say You Love Me",59,181400,FALSE,0.541,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,5,"singer_early_pop",0.64
148,"14vExHBkh1prEAN94wZug8","Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","Tonight, Not Again",18,289041,FALSE,0.805,-7.926,1,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4,5,"singer_early_pop",0.29
151,"34dnNAUoIPcwnK0RtVMBWZ","Tyler Ward;Lindsey Stirling;Kina Grannis","Tyler Ward Covers, Vol. 5","The Scientist",47,276575,FALSE,0.295,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,5,"singer_early_pop",0.55
165,"1esE8j1nVyzEQ5rVhYXoJT","Parachute","Parachute","Had It All",55,216853,FALSE,0.54,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,5,"singer_early_pop",0.7
170,"3uAdZpIbMTtVXitHVibLMV","Andrew Foy;Renee Foy","Let Her Go","Let Her Go",38,194013,FALSE,0.291,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,5,"singer_early_pop",0.47
175,"1EyvonxK8OGHRV4WDRdArc","Boyce Avenue;Connie Talbot","Can You Feel the Love Tonight","Can You Feel the Love Tonight",63,250916,FALSE,0.198,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,5,"singer_early_pop",0.61
177,"41A82PidFKhGX5hm1WoaDs","JJ Heller","Better","Better",54,215906,FALSE,0.187,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,5,"singer_early_pop",0.4
178,"5oV8bZaShr2d01FFMHBUPq","Kina Grannis","Iris","Iris",62,181136,FALSE,0.13,-15.571,1,0.0436,0.841,0,0.111,0.179,130.769,3,5,"singer_early_pop",0.74
183,"2f4jlGvGi3ZDGogXys5FUp","Rachael Yamagata","Something In the Rain (Music from the Original TV Series)","La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",44,219613,FALSE,0.2,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,5,"singer_early_pop",0.38
203,"7BRwh1bemr9rFMDeTbcy5S","Kina Grannis","Creep","Creep",58,234135,FALSE,0.103,-12.682,1,0.0309,0.801,0,0.126,0.179,133.057,4,5,"singer_early_pop",0.61
211,"5eNYumDY5PCXtKKJ0SWg2r","The Civil Wars","Barton Hollow","Poison & Wine",54,219466,FALSE,0.186,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4,5,"singer_early_pop",0.84
216,"5auMzVHFr5Zfw6IbKarZ56","Anna Nalick","Wreck of the Day","Breathe (2 AM)",65,279826,FALSE,0.452,-7.715,1,0.0278,0.417,0,0.0881,0.287,169.837,3,5,"singer_early_pop",0.78
219,"14BMBNRzv24eG6OKoIgPfP","Ben Woodward","Bulletproof","Bulletproof",39,207677,FALSE,0.552,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,5,5,"singer_early_pop",0.76
227,"5e9DrLUUZraUE7mmniufjn","Zack Tabudlo","Episode","Heart Can’t Lose",55,240952,FALSE,0.567,-8.971,1,0.0328,0.0318,0,0.133,0.374,125.871,4,5,"singer_early_pop",0.45
231,"2XDxQ3VzovLzh60zgOaNEi","Tim Halperin","Covers","The Reason",53,200800,FALSE,0.207,-8.811,1,0.0289,0.887,0,0.0948,0.209,149.664,4,5,"singer_early_pop",0.61
234,"1U1GtaJeYwGsPgqV9Me5bb","Ray LaMontagne","Trouble","Hold You in My Arms",62,306200,FALSE,0.321,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,5,"singer_early_pop",0.48
237,"1jkBuvWI9IGEz9thXiKOlP","Joshua Hyslop","In Deepest Blue (Bonus Track Version)","The Spark - Bonus Track",51,201933,FALSE,0.429,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,4,5,"singer_early_pop",0.86
241,"52J3WARiRHMtXbFXUWrVgu","Boyce Avenue","Cover Sessions, Vol. 6","Someone You Loved",57,182442,FALSE,0.364,-5.966,1,0.0349,0.741,0,0.0932,0.371,110.023,4,5,"singer_early_pop",0.56
243,"3M6NL7PxIDZ3ArfPrBUTUP","Days N Daze","Show Me the Blueprints.","Flurry Rush",37,169318,TRUE,0.674,-3.72,1,0.0488,0.169,0,0.0889,0.92,87.603,4,5,"singer_early_pop",0.74
249,"7qJtNgmUyzy3R86vJwk9Wp","Albert King","pov: you rock around the christmas tree","Christmas Comes But Once A Year",0,272640,FALSE,0.494,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,5,"singer_early_pop",0.67
250,"6hy5eqMQ36KAChR1ZZ05zc","John Adams","If I Ain't Got You (Acoustic)","If I Ain't Got You - Acoustic",55,176509,FALSE,0.15,-12.699,1,0.0363,0.923,0,0.102,0.361,104.018,3,5,"singer_early_pop",0.89
262,"6Xbi3gOwMal0Ds3ETvBBwe","Jae Hall","The Winner Takes It All (Acoustic)","The Winner Takes It All - Acoustic",57,159012,FALSE,0.127,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,5,5,"singer_early_pop",0.67
288,"1FHCU1rDAeaPsBW9byjJ0Q","krissy & ericka","Twelve: Fifty One (International Version)","12:51",64,246280,FALSE,0.357,-9.36,1,0.0272,0.727,0,0.128,0.438,136.135,4,5,"singer_early_pop",0.68
294,"1pV4cJaYl9ovK0GcSjH1hy","Eddy Tyler","Guitar Instrumental Covers","A Thousand Years",43,279916,FALSE,0.396,-9.953,1,0.0319,0.896,0.543,0.0992,0.16,142.591,3,5,"singer_early_pop",0.6
318,"2AHZHeLTPuGILKyr4l8uTU","Joe Brooks","Constellation Me","Superman",53,206693,FALSE,0.653,-7.514,1,0.101,0.199,0,0.0979,0.416,162.196,4,5,"singer_early_pop",0.53
328,"7vu53hQrIoH7UGeh6qcct1","Zack Tabudlo","As You Are","As You Are",60,183969,FALSE,0.438,-6.147,0,0.0373,0.353,1.75e-06,0.108,0.447,81.07,4,5,"singer_early_pop",0.76
329,"55RMhrPQYA6vLu5YMgXxFD","Zack Tabudlo","Episode","Binibini",65,221538,FALSE,0.374,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,5,"singer_early_pop",0.81
346,"3XFhSbm8EdZD6Cjrm1dNJQ","Frank Turner","Tape Deck Heart (Deluxe Edition)","Polaroid Picture",33,223015,FALSE,0.604,-5.055,1,0.0549,0.0287,4.74e-06,0.108,0.341,113.091,4,5,"singer_early_pop",0.47
355,"1ABd3bWsG4FCKePjXeVfJG","Meiko","The Bright Side","Leave The Lights On",56,248360,FALSE,0.821,-6.483,0,0.0313,0.0302,0.000141,0.0843,0.661,121.938,4,5,"singer_early_pop",0.7
369,"0wFSrH6x1iQOdUljUueAcd","Blame Jones","Acoustic Versions","Dusk Till Dawn - Acoustic",46,167616,FALSE,0.244,-8.062,1,0.0511,0.864,0,0.112,0.29,126.341,3,5,"singer_early_pop",0.45
388,"7KC4B2R255iYIPVG8S7Eey","Hanare Gumi","だれそかれそ","接吻",33,369200,FALSE,0.296,-11.633,1,0.078,0.283,0,0.0601,0.65,88.006,4,5,"singer_early_pop",0.51
389,"7DUnyslSCb05yeSmGGTJ81","Brett Dennen;Benedict Cumberbatch","August: Osage County (Original Motion Picture Soundtrack)","Can't Keep It Inside",45,77093,FALSE,0.0646,-18.898,1,0.0433,0.982,3.84e-06,0.105,0.395,121.696,4,5,"singer_early_pop",0.42
397,"4N1PJshrO7sHB468RoZQjL","Frank Turner","No Man's Land","I Believed You, William Blake",31,215440,FALSE,0.526,-7.611,0,0.0301,0.244,0.000386,0.105,0.334,130.719,4,5,"singer_early_pop",0.61
