"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
52,"2DHDuADAHoUW6n0z80RLQF","Andrew Belle","Black Bear","Pieces",60,241119,FALSE,0.652,-5.863,0,0.0314,0.0754,0.00256,0.125,0.298,137.018,4,5,"singer_early_pop",0.93
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
90,"04JS6OitE9VGsIS3S94Osg","The Civil Wars","Slow Christmas Songs 2022","I Heard The Bells On Christmas Day",0,154440,FALSE,0.145,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,5,"singer_early_pop",0.6
92,"3Vnes7v746dYzBn0FJTZ1W","KT Tunstall","Alternative Christmas 2022","Fairytale Of New York",0,263866,FALSE,0.555,-6.018,1,0.0349,0.218,3.46e-06,0.124,0.33,117.888,3,5,"singer_early_pop",0.73
100,"0U32q8CZRRo7xCzyiaZw5f","Motohiro Hata","言ノ葉","Rain",58,293040,FALSE,0.655,-6.69,1,0.0263,0.503,0,0.13,0.542,92.003,4,5,"singer_early_pop",0.66
104,"068qo0w1Ki0cjnFYOUhAm2","Boyce Avenue","Stand by Me","Stand by Me",60,199019,FALSE,0.266,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4,5,"singer_early_pop",0.82
106,"59pUIlXjQupbiYwt40uUTi","Mone Kamishiraishi","chouchou","なんでもないや - movie ver.",49,349920,FALSE,0.161,-10.667,1,0.0388,0.971,1.4e-05,0.358,0.325,83.449,4,5,"singer_early_pop",0.8
114,"6gijbGNDNNJgT60Aj7UCyc","Matthew Perryman Jones","Living in the Shadows","Living in the Shadows",53,212386,FALSE,0.79,-6.599,0,0.0506,0.0284,9.96e-06,0.117,0.197,175.975,4,5,"singer_early_pop",0.58
115,"5pq4v03P5PxMcnCagg4S3Z","Boyce Avenue","Cover Sessions, Vol. 4","In Case You Didn’t Know",60,225165,FALSE,0.299,-7.798,1,0.0353,0.833,0,0.109,0.341,147.549,4,5,"singer_early_pop",0.71
118,"05pKAafT85jeeNhZ6kq7HT","Jason Mraz","I Won't Give Up","I Won't Give Up",66,240165,FALSE,0.303,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,3,5,"singer_early_pop",0.5
123,"5ZhaKUsY68U0lgREFWfoxg","Ross Copperman","Holding On And Letting Go - Single","Holding On And Letting Go",49,319000,FALSE,0.53,-9.573,1,0.0266,0.805,0.000738,0.0728,0.102,78.046,4,5,"singer_early_pop",0.79
127,"2lxBZVbkiCXC1soks2RXwV","Ben Rector","Magic","Love Like This",61,214240,FALSE,0.14,-11.472,1,0.0407,0.903,0,0.107,0.392,139.78,4,5,"singer_early_pop",0.34
136,"2PIlBukQ6limukVR8Ubb5o","Gabrielle Aplin","English Rain","Please Don't Say You Love Me",59,181400,FALSE,0.541,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,5,"singer_early_pop",0.64
141,"7d0bJhpp0mCYyMXaMgWyMS","JJ Heller","I Dream of You: CALM","Make You Feel My Love",57,171293,FALSE,0.199,-9.785,1,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,4,5,"singer_early_pop",0.62
151,"34dnNAUoIPcwnK0RtVMBWZ","Tyler Ward;Lindsey Stirling;Kina Grannis","Tyler Ward Covers, Vol. 5","The Scientist",47,276575,FALSE,0.295,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,5,"singer_early_pop",0.55
165,"1esE8j1nVyzEQ5rVhYXoJT","Parachute","Parachute","Had It All",55,216853,FALSE,0.54,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,5,"singer_early_pop",0.7
170,"3uAdZpIbMTtVXitHVibLMV","Andrew Foy;Renee Foy","Let Her Go","Let Her Go",38,194013,FALSE,0.291,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,5,"singer_early_pop",0.47
177,"41A82PidFKhGX5hm1WoaDs","JJ Heller","Better","Better",54,215906,FALSE,0.187,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,5,"singer_early_pop",0.4
178,"5oV8bZaShr2d01FFMHBUPq","Kina Grannis","Iris","Iris",62,181136,FALSE,0.13,-15.571,1,0.0436,0.841,0,0.111,0.179,130.769,3,5,"singer_early_pop",0.74
182,"3dglCYsVMjPbDlU2CC9Vq7","Jason Mraz","Know.","Let's See What The Night Can Do",53,245186,FALSE,0.423,-7.813,1,0.0348,0.27,0,0.117,0.288,113.537,4,5,"singer_early_pop",0.93
