"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
22,"5TvE3pk05pyFIGdSY9j4DJ","A Great Big World;Christina Aguilera","Is There Anybody Out There? - Track by Track Commentary","Say Something",70,229400,FALSE,0.147,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3,5,"singer_early_pop",0.73
25,"6D33wCKzWtNEgOovgeVJ7r","Jason Mraz","Mellow Adult Pop","Bella Luna",1,302346,FALSE,0.454,-9.609,0,0.0352,0.757,0,0.236,0.33,120.06,4,5,"singer_early_pop",0.6
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
40,"6sp6Vx3sv2l5qxPfbQkcyt","Eddie Vedder","Mega Hits Autumn/Fall 2022","The Haves",0,306794,FALSE,0.519,-5.291,1,0.0253,0.281,0,0.107,0.326,151.832,4,5,"singer_early_pop",0.77
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
49,"1QBNBGeIRRGBnLhdlHbfI8","Brandi Carlile;Lucius","Chillin' It - Mellow Day Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.54
50,"72xTsTouZ5nBmASX8k1XCW","Highland Peak","Trampoline (Acoustic)","Trampoline - Acoustic",46,213098,FALSE,0.2,-10.424,0,0.0305,0.91,0.000183,0.0884,0.308,107.893,4,5,"singer_early_pop",0.63
59,"2gRKq9rIC5i1zuxp06zJWH","Chord Overstreet","What's Left of You","What's Left of You",57,178600,TRUE,0.507,-6.477,1,0.046,0.572,0,0.0912,0.265,117.969,4,5,"singer_early_pop",0.68
65,"3e5yu9MkIvQx17mm7LF6KY","Canyon City","Midnight Waves","Alone with You",58,186584,FALSE,0.274,-12.565,1,0.0379,0.798,6.63e-06,0.103,0.207,86.664,4,5,"singer_early_pop",0.57
67,"2D4BSm5Z8Hq5zYbSgJwEOh","Sara Bareilles","What's Inside: Songs from Waitress","She Used To Be Mine",67,250266,FALSE,0.303,-7.508,1,0.0435,0.381,0,0.101,0.172,81.05,4,5,"singer_early_pop",0.33
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
82,"3bHhUEOTIbezeZ856R0BX5","Eddie Vedder","Into The Wild (Music For The Motion Picture)","Society",68,236306,FALSE,0.327,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,4,5,"singer_early_pop",0.42
92,"3Vnes7v746dYzBn0FJTZ1W","KT Tunstall","Alternative Christmas 2022","Fairytale Of New York",0,263866,FALSE,0.555,-6.018,1,0.0349,0.218,3.46e-06,0.124,0.33,117.888,3,5,"singer_early_pop",0.73
104,"068qo0w1Ki0cjnFYOUhAm2","Boyce Avenue","Stand by Me","Stand by Me",60,199019,FALSE,0.266,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4,5,"singer_early_pop",0.82
106,"59pUIlXjQupbiYwt40uUTi","Mone Kamishiraishi","chouchou","なんでもないや - movie ver.",49,349920,FALSE,0.161,-10.667,1,0.0388,0.971,1.4e-05,0.358,0.325,83.449,4,5,"singer_early_pop",0.8
136,"2PIlBukQ6limukVR8Ubb5o","Gabrielle Aplin","English Rain","Please Don't Say You Love Me",59,181400,FALSE,0.541,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,5,"singer_early_pop",0.64
151,"34dnNAUoIPcwnK0RtVMBWZ","Tyler Ward;Lindsey Stirling;Kina Grannis","Tyler Ward Covers, Vol. 5","The Scientist",47,276575,FALSE,0.295,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,5,"singer_early_pop",0.55
