"index","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","supergenre_id","supergenre_dummy","danceability"
19,"6CgNoAbFJ4Q4Id4EjtbXlC","Boyce Avenue;Bea Miller","Cover Sessions, Vol. 4","Photograph",67,260186,FALSE,0.32,-8.393,1,0.0283,0.83,0,0.107,0.322,107.946,4,5,"singer_early_pop",0.91
21,"210JCw2LbYD4YIs8GiZ9iP","Boyce Avenue;Jennel Garcia","Cover Sessions, Vol. 3","Demons",63,174174,FALSE,0.351,-8.654,1,0.0266,0.747,0,0.355,0.569,90.032,4,5,"singer_early_pop",0.69
32,"1m5LC29RE52Bxy7hxvpOlL","Chord Overstreet","Christmas Country Songs 2022","All I Want For Christmas Is A Real Good Tan",0,234186,FALSE,0.455,-8.192,1,0.0388,0.366,0,0.0914,0.564,202.019,4,5,"singer_early_pop",0.49
34,"0xbMRcMFqxJq1Wa7tvWPtn","Brandi Carlile;Sam Smith","Feeling Good - Adult Pop Favorites","Party of One",0,259558,FALSE,0.206,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,5,"singer_early_pop",0.93
40,"6sp6Vx3sv2l5qxPfbQkcyt","Eddie Vedder","Mega Hits Autumn/Fall 2022","The Haves",0,306794,FALSE,0.519,-5.291,1,0.0253,0.281,0,0.107,0.326,151.832,4,5,"singer_early_pop",0.77
41,"1WFVfVjCtbmdIv7j3Fa9iy","Brandi Carlile","Mellow Adult Pop","When You're Wrong",0,266960,FALSE,0.301,-10.163,0,0.0373,0.796,3.37e-06,0.118,0.142,88.029,4,5,"singer_early_pop",0.49
47,"0JvkNRyq8Tmot9khpdtN0I","Brandi Carlile;Lucius","Good Times Country","You and Me on the Rock",0,230098,FALSE,0.686,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,5,"singer_early_pop",0.42
53,"5JDcQAztvZTIkrWoZihgvC","Ron Pope","The Bedroom Demos","A Drop in the Ocean",68,220239,FALSE,0.393,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,3,5,"singer_early_pop",0.59
57,"25UzeaV47eDT44Fovve6xQ","Chord Overstreet","Sleepwalking in the Rain","Sleepwalking in the Rain",0,216000,FALSE,0.381,-9.448,1,0.036,0.687,0.00133,0.119,0.502,80.075,4,5,"singer_early_pop",0.6
76,"2SkJKMfjpYsNv0KWOxiegX","A Great Big World","When the Morning Comes","Kaleidoscope",62,229320,FALSE,0.913,-5.148,1,0.0748,0.0182,0,0.167,0.519,108.024,4,5,"singer_early_pop",0.61
78,"11TK5KLtLZUdKr1C549bAw","Drew Holcomb & The Neighbors","Good Light","What Would I Do Without You",64,172213,FALSE,0.336,-11.106,1,0.0369,0.883,0.0017,0.143,0.335,90.894,4,5,"singer_early_pop",0.7
81,"5IjTZ1g8KrIuV97N3OQZ0V","Gabrielle Aplin","Break Up Songs","The House We Never Built",0,195213,FALSE,0.391,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,5,"singer_early_pop",0.7
92,"3Vnes7v746dYzBn0FJTZ1W","KT Tunstall","Alternative Christmas 2022","Fairytale Of New York",0,263866,FALSE,0.555,-6.018,1,0.0349,0.218,3.46e-06,0.124,0.33,117.888,3,5,"singer_early_pop",0.73
104,"068qo0w1Ki0cjnFYOUhAm2","Boyce Avenue","Stand by Me","Stand by Me",60,199019,FALSE,0.266,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4,5,"singer_early_pop",0.82
